순위,관광지명,광역시,시/군/구,lat,lng,area_cd,are_nm,distance_to_center_km,중분류 카테고리,소분류 카테고리,검색건수,실내/실외 구분,추천 연령대,K-Beauty_추천_페르소나
168,신창시장,서울특별시,도봉구,37.6394346028627,127.03745719002,POI070,쌍문역,1.042,쇼핑,시장,29700,혼합,5060세대,대만
169,은평한옥마을,서울특별시,은평구,37.64117744311548,126.93775117883304,POI043,연신내역,2.849,역사관광,역사유적지,29530,실외,5060세대,공통(전체)
170,어린이회관,서울특별시,광진구,37.54693303169709,127.07852205450442,POI100,서울대공원,0.371,문화관광,기타문화관광지,29337,실내,1020세대,일본
171,대신시장,서울특별시,영등포구,37.5109299086236,126.917504935258,POI074,영등포 타임스퀘어,1.391,쇼핑,시장,29310,혼합,5060세대,대만
172,광나루한강공원,서울특별시,강동구,37.54413379806722,127.1183161576554,POI087,광나루한강공원,0.0,문화관광,도시공원,28750,실외,3040세대,대만
173,NC이스트폴점,서울특별시,광진구,37.5366109156758,127.087852469231,POI100,서울대공원,1.631,쇼핑,쇼핑몰,28647,실내,3040세대,"중국, 일본, 미국, 홍콩"
174,방학동도깨비시장,서울특별시,도봉구,37.66507369343768,127.0351012728891,POI070,쌍문역,1.839,쇼핑,시장,28402,혼합,5060세대,대만
175,우림시장,서울특별시,중랑구,37.5970099681642,127.098252841871,POI056,회기역,3.632,쇼핑,시장,28258,혼합,5060세대,대만
176,키자니아서울점,서울특별시,송파구,37.5050625235442,127.086337306757,POI118,잠실새내역,0.73,문화관광,테마공원,28138,혼합,3040세대,미국
177,누죤패션몰,서울특별시,중구,37.5669569595312,127.013025993764,POI002,동대문 관광특구,0.249,쇼핑,쇼핑몰,28115,실내,3040세대,"중국, 일본, 미국, 홍콩"
178,광운대학교아이스링크,서울특별시,노원구,37.6203077604657,127.057193096323,POI096,북서울꿈의숲,1.424,레저스포츠,육상레저스포츠,28016,실외,전연령,공통(전체)
179,뉴코아팩토리아울렛천호점,서울특별시,강동구,37.5410534026424,127.12603727646,POI050,천호역,0.338,쇼핑,대형마트,27912,실내,3040세대,"중국, 일본, 미국, 홍콩"
180,강동아트센터,서울특별시,강동구,37.55129593645218,127.15756247589408,POI016,고덕역,0.514,문화관광,공연시설,27898,실내,전연령,"중국, 홍콩"
181,CGV강남,서울특별시,강남구,37.5016573944824,127.026391177132,POI037,신논현역·논현역,0.36,문화관광,공연시설,27720,실내,전연령,"중국, 홍콩"
182,광림아트센터BBCH홀,서울특별시,강남구,37.5240421373158,127.025498578086,POI059,가로수길,0.434,문화관광,공연시설,27686,실내,전연령,"중국, 홍콩"
183,CGV등촌,서울특별시,강서구,37.55786349608616,126.85599360789234,POI027,발산역,1.612,문화관광,공연시설,27242,실내,전연령,"중국, 홍콩"
184,방이시장,서울특별시,송파구,37.5117726264435,127.113632180173,POI127,올림픽공원,1.162,쇼핑,시장,27050,혼합,5060세대,대만
185,화랑대철도공원,서울특별시,노원구,37.62429902505934,127.09280384607884,POI096,북서울꿈의숲,4.513,문화관광,도시공원,26813,실외,3040세대,대만
186,세븐럭강남코엑스점,서울특별시,강남구,37.51208058876853,127.05810915333218,POI034,선릉역,1.167,문화관광,기타문화관광지,26544,혼합,1020세대,일본
187,백범김구기념관,서울특별시,용산구,37.5444798383171,126.959458190692,POI033,서울역,1.338,문화관광,전시시설,26449,실내,3040세대,"중국, 일본, 미국"
188,가리봉시장,서울특별시,구로구,37.4817323018085,126.889343895583,POI013,가산디지털단지역,0.608,쇼핑,시장,26168,혼합,5060세대,대만
189,선유도공원,서울특별시,영등포구,37.543673079231255,126.89985734444755,POI103,양화한강공원,0.706,문화관광,도시공원,26066,실외,3040세대,대만
190,용마폭포공원,서울특별시,중랑구,37.5736051123377,127.090053515636,POI021,군자역,2.052,문화관광,도시공원,25990,실외,3040세대,대만
191,한성백제박물관,서울특별시,송파구,37.5154126785182,127.120895017165,POI127,올림픽공원,0.57,문화관광,전시시설,25625,실내,3040세대,"중국, 일본, 미국"
192,SFC몰,서울특별시,중구,37.5684657566404,126.978321266629,POI001,강남 MICE 관광특구,0.22,쇼핑,쇼핑몰,25588,실내,3040세대,"중국, 일본, 미국, 홍콩"
193,올림픽홀,서울특별시,송파구,37.51474165901363,127.12753246584704,POI127,올림픽공원,0.875,문화관광,공연시설,25562,실내,전연령,"중국, 홍콩"
194,정릉시장,서울특별시,성북구,37.60840566256222,127.00951216588793,POI035,성신여대입구역,1.843,쇼핑,시장,25258,혼합,5060세대,대만
195,화계사,서울특별시,강북구,37.6327441976933,127.007341223029,POI036,수유역,1.699,역사관광,종교성지,25170,혼합,5060세대,공통(전체)
196,노을공원,서울특별시,마포구,37.57409490779136,126.87580657989398,POI090,난지한강공원,0.785,문화관광,도시공원,24997,실외,3040세대,대만
197,삼청각,서울특별시,성북구,37.59756680563103,126.98298046054474,POI066,북촌한옥마을,1.764,문화관광,기타문화관광지,24969,혼합,1020세대,일본
198,롯데시네마건대입구,서울특별시,광진구,37.53860688301305,127.07292268612836,POI015,건대입구역,0.384,문화관광,공연시설,24872,실내,전연령,"중국, 홍콩"
199,메가박스상암월드컵경기장,서울특별시,마포구,37.569187914348674,126.89821583795988,POI106,월드컵공원,0.668,문화관광,공연시설,24750,실내,전연령,"중국, 홍콩"
200,청와대,서울특별시,종로구,37.58267609971977,126.97323381287572,POI067,서촌,0.439,기타관광,기타관광,24717,혼합,전연령,공통(전체)
201,석촌호수동호,서울특별시,송파구,37.5116212351376,127.105899949393,POI119,잠실역,0.534,자연관광,자연경관(하천/해양),24550,실외,전연령,공통(전체)
202,마들스포츠타운,서울특별시,노원구,37.6439530575352,127.057551142852,POI070,쌍문역,2.079,문화관광,레저스포츠시설,24429,혼합,전연령,공통(전체)
203,대림시장,서울특별시,은평구,37.5868085534625,126.917738285979,POI128,홍제폭포,1.87,쇼핑,시장,24246,혼합,5060세대,대만
204,신사동가로수길,서울특별시,강남구,37.52081981612493,127.02272940977892,POI059,가로수길,0.0,문화관광,테마공원,24180,혼합,1020세대,미국
205,볏골공원,서울특별시,강서구,37.5414757940757,126.844352358448,POI027,발산역,2.0,문화관광,도시공원,24041,실외,3040세대,대만
206,목동깨비시장,서울특별시,양천구,37.54862370879533,126.86431075661297,POI090,난지한강공원,2.277,쇼핑,시장,24012,혼합,5060세대,대만
207,뚝섬유원지,서울특별시,광진구,37.5292974433415,127.06892112991,POI093,뚝섬한강공원,0.0,문화관광,복합관광시설,23406,혼합,전연령,"미국, 홍콩"
208,CGV구로,서울특별시,구로구,37.501457454683,126.882208106149,POI020,구로역,0.21,문화관광,공연시설,23317,실내,전연령,"중국, 홍콩"
209,롯데시네마가양,서울특별시,강서구,37.56156337799074,126.8533832890494,POI027,발산역,1.416,문화관광,공연시설,23301,실내,전연령,"중국, 홍콩"
210,라움아트센터,서울특별시,강남구,37.508416575778966,127.03982332513212,POI042,역삼역,0.91,문화관광,전시시설,23283,실내,3040세대,"중국, 일본, 미국"
211,예술의전당콘서트홀,서울특별시,서초구,37.47931116650964,127.01174677144716,POI018,교대역,1.505,문화관광,공연시설,23123,실내,전연령,"중국, 홍콩"
212,신세계백화점본점더헤리티지,서울특별시,중구,37.5610410307618,126.980523672613,POI114,북창동 먹자골목,0.227,쇼핑,백화점,23111,실내,3040세대,"중국, 일본, 홍콩"
213,선정릉,서울특별시,강남구,37.5091105328378,127.04892851392,POI034,선릉역,0.513,역사관광,역사유적지,23048,실외,5060세대,공통(전체)
214,불암산스포츠타운,서울특별시,노원구,37.63879874721023,127.08418278132336,POI096,북서울꿈의숲,4.115,문화관광,도시공원,22903,실외,전연령,대만
215,롯데시네마용산,서울특별시,용산구,37.5329472681101,126.960138744633,POI046,용산역,0.522,문화관광,공연시설,22797,실내,전연령,"중국, 홍콩"
216,양곡도매시장,서울특별시,서초구,37.4575657874825,127.0359557324727,POI112,청계산,1.91,쇼핑,시장,22477,혼합,5060세대,대만
217,매헌윤봉길의사기념관,서울특별시,서초구,37.46961122376931,127.0365696768382,POI041,양재역,1.678,문화관광,전시시설,22369,실내,3040세대,"중국, 일본, 미국"
218,양재근린공원,서울특별시,서초구,37.47170320889,127.042442355553,POI041,양재역,1.607,문화관광,도시공원,22237,실외,3040세대,대만
219,던던동대문점,서울특별시,중구,37.5657609485122,127.006990550174,POI083,DDP(동대문디자인플라자),0.302,쇼핑,쇼핑몰,22216,실내,3040세대,"중국, 일본, 미국, 홍콩"
220,마리오아울렛2관,서울특별시,금천구,37.47871294053313,126.88640998410038,POI013,가산디지털단지역,0.38,쇼핑,쇼핑몰,22130,실내,3040세대,"중국, 일본, 미국, 홍콩"
221,명보아트홀,서울특별시,중구,37.5646995866903,126.993208758748,POI003,명동 관광특구,0.741,문화관광,공연시설,22050,실내,전연령,"중국, 홍콩"
222,서래마을,서울특별시,서초구,37.49782745020692,126.9983150134587,POI017,고속터미널역,0.959,기타관광,기타관광,21937,혼합,전연령,공통(전체)
223,올림픽공원세계평화의문,서울특별시,송파구,37.5183660689817,127.115592319437,POI127,올림픽공원,0.52,문화관광,도시공원,21909,실외,3040세대,대만
224,천호공원,서울특별시,강동구,37.5449885478155,127.12642863661,POI087,광나루한강공원,0.722,문화관광,도시공원,21872,실외,3040세대,대만
225,서울암사동유적,서울특별시,강동구,37.5605464139303,127.130257802123,POI011,서울 암사동 유적,0.0,역사관광,역사유적지,21864,실외,5060세대,공통(전체)
226,현대백화점 유플렉스신촌점,서울특별시,서대문구,37.55673777941326,126.93661730245256,POI122,신촌 스타광장,0.027,쇼핑,백화점,21852,실내,3040세대,"중국, 일본, 홍콩"
227,KT&G상상마당대치아트홀,서울특별시,강남구,37.5067600874053,127.065150015652,POI109,잠실종합운동장,1.114,문화관광,공연시설,21672,실내,전연령,"중국, 홍콩"
228,중부시장,서울특별시,중구,37.56525209214993,127.00035088338969,POI083,DDP(동대문디자인플라자),0.87,쇼핑,시장,21660,혼합,5060세대,대만
229,서울생활사박물관,서울특별시,노원구,37.6197018366411,127.07701499863,POI096,북서울꿈의숲,3.152,문화관광,전시시설,21644,실내,3040세대,"중국, 일본, 미국"
230,CGV상봉,서울특별시,중랑구,37.59748249443501,127.09216357979344,POI056,회기역,3.125,문화관광,공연시설,21598,실내,전연령,"중국, 홍콩"
231,도산근린공원,서울특별시,강남구,37.52455769460598,127.03528760485077,POI071,압구정로데오거리,0.419,문화관광,도시공원,21583,실외,3040세대,대만
232,다락원체육공원,서울특별시,도봉구,37.6919837408102,127.046617542744,POI070,쌍문역,4.944,문화관광,도시공원,21500,실외,3040세대,대만
233,남산공원,서울특별시,용산구,37.5524979951415,126.989316855952,POI091,남산공원,0.0,문화관광,도시공원,21326,실외,3040세대,대만
234,롯데면세점명동본점,서울특별시,중구,37.56487676937092,126.98175415535836,POI099,서울광장,0.345,쇼핑,면세점,21181,실내,전연령,중국
235,두산아트센터,서울특별시,종로구,37.5718482775218,127.001000671841,POI024,동대문역,0.849,문화관광,공연시설,21092,실내,전연령,"중국, 홍콩"
236,손기정체육공원,서울특별시,중구,37.5560721669535,126.965382244479,POI033,서울역,0.491,문화관광,도시공원,20850,실외,3040세대,대만
237,망원유수지체육공원,서울특별시,마포구,37.5577849600992,126.89723539426868,POI106,월드컵공원,0.602,문화관광,도시공원,20845,실외,3040세대,대만
238,목동야구장,서울특별시,양천구,37.5308468742028,126.880908355436,POI125,안양천,0.413,문화관광,레저스포츠시설,20843,혼합,전연령,공통(전체)
239,눈스퀘어,서울특별시,중구,37.56351456955486,126.98245736990954,POI003,명동 관광특구,0.261,쇼핑,쇼핑몰,20609,실내,3040세대,"중국, 일본, 미국, 홍콩"
240,안녕인사동,서울특별시,종로구,37.5745221843098,126.983512096808,POI078,인사동,0.183,쇼핑,쇼핑몰,20593,실내,3040세대,"중국, 일본, 미국, 홍콩"
241,마천중앙시장,서울특별시,송파구,37.4981659784072,127.150423566591,POI048,장지역,3.049,쇼핑,시장,20592,혼합,5060세대,대만
242,CGV청담씨네시티,서울특별시,강남구,37.5229506730658,127.037032355109,POI071,압구정로데오거리,0.463,문화관광,공연시설,20578,실내,전연령,"중국, 홍콩"
243,후암시장,서울특별시,용산구,37.55029311763281,126.97609377452645,POI033,서울역,0.653,쇼핑,시장,20516,혼합,5060세대,대만
244,소마미술관,서울특별시,송파구,37.51688595123324,127.1180921409908,POI127,올림픽공원,0.471,문화관광,전시시설,20478,실내,3040세대,"중국, 일본, 미국"
245,서울시립과학관,서울특별시,노원구,37.64183333311373,127.0775057868646,POI096,북서울꿈의숲,3.758,문화관광,전시시설,20430,실내,3040세대,"중국, 일본, 미국"
246,절두산순교성지,서울특별시,마포구,37.5441295338349,126.911846765697,POI053,합정역,0.683,역사관광,역사유적지,20403,실외,5060세대,공통(전체)
247,메가박스성수,서울특별시,성동구,37.54188697893474,127.044921683653,POI068,성수카페거리,0.533,문화관광,공연시설,20236,실내,1020세대,"중국, 홍콩"
248,메가박스송파파크하비오,서울특별시,송파구,37.4820976521034,127.123830694097,POI048,장지역,0.437,문화관광,공연시설,20097,실내,전연령,"중국, 홍콩"
249,디큐브링크아트센터,서울특별시,구로구,37.5091267288182,126.889588489589,POI038,신도림역,0.154,문화관광,공연시설,20022,실내,전연령,"중국, 홍콩"
250,서울시립미술관,서울특별시,중구,37.5641076212639,126.973790543874,POI099,서울광장,0.407,문화관광,전시시설,19887,실내,3040세대,"중국, 일본, 미국"
251,북촌한옥마을,서울특별시,종로구,37.58176815383344,126.98481245064092,POI066,북촌한옥마을,0.0,역사관광,역사유적지,19861,실외,5060세대,공통(전체)
